date,price,change,change_percentage
5/21/2020,2948.51,-23.1,-0.78%
5/22/2020,2955.45,6.94,0.24%
5/26/2020,2991.77,36.32,1.23%
5/27/2020,3036.13,44.36,1.48%
5/28/2020,3029.73,-6.4,-0.21%
5/29/2020,3044.31,14.58,0.48%
6/1/2020,3055.73,11.42,0.38%
6/2/2020,3080.82,25.09,0.82%
6/3/2020,3122.87,42.05,1.36%
6/4/2020,3112.35,-10.52,-0.34%
6/5/2020,3193.93,81.58,2.62%
6/8/2020,3232.39,38.46,1.20%
6/9/2020,3207.18,-25.21,-0.78%
6/10/2020,3190.14,-17.04,-0.53%
6/11/2020,3002.1,-188.04,-5.89%
6/12/2020,3041.31,39.21,1.31%
6/15/2020,3066.59,25.28,0.83%
6/16/2020,3124.74,58.15,1.90%
6/17/2020,3113.49,-11.25,-0.36%
6/18/2020,3115.34,1.85,0.06%
6/19/2020,3097.74,-17.6,-0.56%
6/22/2020,3117.86,20.12,0.65%
6/23/2020,3131.29,13.43,0.43%
6/24/2020,3050.33,-80.96,-2.59%
6/25/2020,3083.76,33.43,1.10%
6/26/2020,3009.05,-74.71,-2.42%
6/29/2020,3053.24,44.19,1.47%
6/30/2020,3100.29,47.05,1.54%
7/1/2020,3115.86,15.57,0.50%
7/2/2020,3130.01,14.15,0.45%
7/6/2020,3179.72,49.71,1.59%
7/7/2020,3145.32,-34.4,-1.08%
7/8/2020,3169.94,24.62,0.78%
7/9/2020,3152.05,-17.89,-0.56%
7/10/2020,3185.04,32.99,1.05%
7/13/2020,3155.22,-29.82,-0.94%
7/14/2020,3197.52,42.3,1.34%
7/15/2020,3226.56,29.04,0.91%
7/16/2020,3215.57,-10.99,-0.34%
7/17/2020,3224.73,9.16,0.28%
7/20/2020,3251.84,27.11,0.84%
7/21/2020,3257.3,5.46,0.17%
7/22/2020,3276.02,18.72,0.57%
7/23/2020,3235.66,-40.36,-1.23%
7/24/2020,3215.63,-20.03,-0.62%
7/27/2020,3239.41,23.78,0.74%
7/28/2020,3218.44,-20.97,-0.65%
7/29/2020,3258.44,40,1.24%
7/30/2020,3246.22,-12.22,-0.38%
7/31/2020,3271.12,24.9,0.77%
8/3/2020,3294.61,23.49,0.72%
8/4/2020,3306.51,11.9,0.36%
8/5/2020,3327.77,21.26,0.64%
8/6/2020,3349.16,21.39,0.64%
8/7/2020,3351.28,2.12,0.06%
8/10/2020,3360.47,9.19,0.27%
8/11/2020,3333.69,-26.78,-0.80%
8/12/2020,3380.35,46.66,1.40%
8/13/2020,3373.43,-6.92,-0.20%
8/14/2020,3372.85,-0.58,-0.02%
8/17/2020,3381.99,9.14,0.27%
8/18/2020,3389.78,7.79,0.23%
8/19/2020,3374.85,-14.93,-0.44%
8/20/2020,3385.51,10.66,0.32%
8/21/2020,3397.16,11.65,0.34%
8/24/2020,3431.28,34.12,1.00%
8/25/2020,3443.62,12.34,0.36%
8/26/2020,3478.73,35.11,1.02%
8/27/2020,3484.55,5.82,0.17%
8/28/2020,3508.01,23.46,0.67%
8/31/2020,3500.31,-7.7,-0.22%
9/1/2020,3526.65,26.34,0.75%
9/2/2020,3580.84,54.19,1.54%
9/3/2020,3455.06,-125.78,-3.51%
9/4/2020,3426.96,-28.1,-0.81%
9/8/2020,3331.84,-95.12,-2.78%
9/9/2020,3398.96,67.12,2.01%
9/10/2020,3339.19,-59.77,-1.76%
9/11/2020,3340.97,1.78,0.05%
9/14/2020,3383.54,42.57,1.27%
9/15/2020,3401.2,17.66,0.52%
9/16/2020,3385.49,-15.71,-0.46%
9/17/2020,3357.01,-28.48,-0.84%
9/18/2020,3319.47,-37.54,-1.12%
9/21/2020,3281.06,-38.41,-1.16%
9/22/2020,3315.57,34.51,1.05%
9/23/2020,3236.92,-78.65,-2.37%
9/24/2020,3246.59,9.67,0.30%
9/25/2020,3298.46,51.87,1.60%
9/28/2020,3351.6,53.14,1.61%
9/29/2020,3335.47,-16.13,-0.48%
9/30/2020,3363,27.53,0.83%
10/1/2020,3380.8,17.8,0.53%
10/2/2020,3348.42,-32.38,-0.96%
10/5/2020,3408.6,60.18,1.80%
10/6/2020,3360.97,-47.63,-1.40%
